Genome_ID Completeness Contamination
GCA_000009005.1_ASM900v1_genomic 98.81554307116103 0.22070626003210272
GCA_000009585.1_ASM958v1_genomic 99.50842696629213 0.08025682182985554
GCA_000010445.1_ASM1044v1_genomic 99.50842696629213 0.08025682182985554
GCA_000009645.1_ASM964v1_genomic 99.50842696629213 0.08025682182985554
GCA_000009665.1_ASM966v1_genomic 99.50842696629213 0.08025682182985554
GCA_000010465.1_ASM1046v1_genomic 99.46161048689137 0.08025682182985554
GCA_000011265.1_ASM1126v1_genomic 99.50842696629213 0.08025682182985554
GCA_000011505.1_ASM1150v1_genomic 99.50842696629213 0.22070626003210272
GCA_000011525.1_ASM1152v1_genomic 99.50842696629213 0.08025682182985554
GCA_000012045.1_ASM1204v1_genomic 99.42817014446229 0.08025682182985554
GCA_000013425.1_ASM1342v1_genomic 99.50842696629213 0.08025682182985554
GCA_000013465.1_ASM1346v1_genomic 99.50842696629213 0.08025682182985554
GCA_000016805.1_ASM1680v1_genomic 99.50842696629213 0.6607811663991439
GCA_000017085.1_ASM1708v1_genomic 99.50842696629213 0.6420545746388443
GCA_000024585.1_ASM2458v1_genomic 99.50842696629213 0.08025682182985554
GCA_000025145.2_ASM2514v1_genomic 99.50842696629213 0.08025682182985554
GCA_000144955.2_ASM14495v2_genomic 99.50842696629213 0.22070626003210272
GCA_000027045.1_ASM2704v1_genomic 99.50842696629213 0.08025682182985554
GCA_000159535.2_ASM15953v2_genomic 99.50842696629213 0.25375318666792557
GCA_000145595.1_ASM14559v1_genomic 99.50842696629213 0.08025682182985554
GCA_000160335.2_ASM16033v2_genomic 98.38483146067416 0.25375318666792557
GCA_000189435.3_ASM18943v3_genomic 99.50842696629213 0.22070626003210272
GCA_000189455.3_ASM18945v3_genomic 99.50842696629213 1.3443017656500802
GCA_000210315.1_ASM21031v1_genomic 99.48595505617978 0.08025682182985554
GCA_000204665.1_ASM20466v1_genomic 99.50842696629213 0.08025682182985554
GCA_000237125.3_ASM23712v3_genomic 99.50842696629213 0.22070626003210272
GCA_000237265.1_ASM23726v1_genomic 98.94662921348315 0.24317817014446227
GCA_000239235.1_ASM23923v1_genomic 99.50842696629213 0.08025682182985554
GCA_000245495.1_ASM24549v1_genomic 99.36797752808988 0.08025682182985554
GCA_000253135.1_ASM25313v1_genomic 99.50842696629213 0.08025682182985554
GCA_000284535.1_ASM28453v1_genomic 99.50842696629213 0.22070626003210272
GCA_000296595.1_ASM29659v1_genomic 99.50842696629213 0.08025682182985554
GCA_000382965.1_ASM38296v1_genomic 99.50842696629213 0.08025682182985554
GCA_000382985.1_ASM38298v1_genomic 99.50842696629213 0.08025682182985554
GCA_000383005.1_ASM38300v1_genomic 99.50842696629213 0.08025682182985554
GCA_000412775.1_ASM41277v1_genomic 99.50842696629213 0.13132934481249087
GCA_000418345.1_ASM41834v1_genomic 99.50842696629213 0.08025682182985554
GCA_000452385.2_ASM45238v2_genomic 99.50842696629213 0.7825040128410915
GCA_000462955.1_ASM46295v1_genomic 98.94662921348315 0.22070626003210272
GCA_000463055.1_ASM46305v1_genomic 99.50842696629213 0.08025682182985554
GCA_000470845.1_ASM47084v1_genomic 99.50842696629213 0.22070626003210272
GCA_000470865.1_ASM47086v1_genomic 99.48595505617978 0.22070626003210272
GCA_000485885.1_ASM48588v1_genomic 99.50842696629213 0.08025682182985554
GCA_000568455.1_ASM56845v1_genomic 99.50842696629213 0.6420545746388443
GCA_000597965.1_ASM59796v1_genomic 99.47721598002498 0.08025682182985554
GCA_000626615.3_ASM62661v3_genomic 99.42817014446229 0.08025682182985554
GCA_000695215.1_ASM69521v1_genomic 99.50842696629213 0.22070626003210272
GCA_000695875.1_ASM69587v1_genomic 99.50842696629213 0.6420545746388443
GCA_000709475.1_ASM70947v1_genomic 99.14394354617704 0.08025682182985554
GCA_000737615.1_ASM73761v1_genomic 99.50842696629213 0.22070626003210272
GCA_000746505.1_ASM74650v1_genomic 99.36797752808988 0.08025682182985554
GCA_000756205.1_ASM75620v1_genomic 99.50842696629213 0.22070626003210272
GCA_000769575.1_ASM76957v1_genomic 99.50842696629213 0.11330374846567841
GCA_000772025.1_ASM77202v1_genomic 99.50842696629213 0.5484216158373462
GCA_000815045.1_ASM81504v1_genomic 99.50842696629213 0.08025682182985554
GCA_000815085.1_ASM81508v1_genomic 99.50842696629213 0.08025682182985554
GCA_000815125.1_ASM81512v1_genomic 99.50842696629213 0.08025682182985554
GCA_000815165.1_ASM81516v1_genomic 99.50842696629213 0.08025682182985554
GCA_000815205.1_ASM81520v1_genomic 99.50842696629213 0.08025682182985554
GCA_000815245.1_ASM81524v1_genomic 99.50842696629213 0.08025682182985554
GCA_000828035.1_ASM82803v1_genomic 99.50842696629213 0.08025682182985554
GCA_000953255.1_Staphylococcus_aureus_Sa_ILRI_217_genomic 99.48501872659175 0.25375318666792557
GCA_000967325.1_ASM96732v1_genomic 99.50842696629213 0.08025682182985554
GCA_000967345.1_ASM96734v1_genomic 99.50842696629213 0.08025682182985554
GCA_000967365.1_ASM96736v1_genomic 99.50842696629213 0.08025682182985554
GCA_000967385.1_ASM96738v1_genomic 99.50842696629213 0.08025682182985554
GCA_000967405.1_ASM96740v1_genomic 99.50842696629213 0.08025682182985554
GCA_000969225.1_ASM96922v1_genomic 99.50842696629213 0.08025682182985554
GCA_001018645.2_ASM101864v2_genomic 99.50842696629213 0.08025682182985554
GCA_001018655.2_ASM101865v2_genomic 99.50842696629213 0.08025682182985554
GCA_001018685.2_ASM101868v2_genomic 99.50842696629213 0.08025682182985554
GCA_001018725.2_ASM101872v2_genomic 99.50842696629213 0.08025682182985554
GCA_001018735.2_ASM101873v2_genomic 99.50842696629213 0.08025682182985554
GCA_001018775.2_ASM101877v2_genomic 99.50842696629213 0.08025682182985554
GCA_001018835.2_ASM101883v2_genomic 99.50842696629213 0.22070626003210272
GCA_001018805.2_ASM101880v2_genomic 99.50842696629213 0.08025682182985554
GCA_001018845.2_ASM101884v2_genomic 99.50842696629213 0.11330374846567841
GCA_001018915.2_ASM101891v2_genomic 99.50842696629213 0.08025682182985554
GCA_001018975.2_ASM101897v2_genomic 99.50842696629213 0.22070626003210272
GCA_001019125.2_ASM101912v2_genomic 99.50842696629213 0.12347203358439314
GCA_001019205.2_ASM101920v2_genomic 99.50842696629213 0.08025682182985554
GCA_001019255.2_ASM101925v2_genomic 99.50842696629213 0.08025682182985554
GCA_001019275.2_ASM101927v2_genomic 99.50842696629213 0.08025682182985554
GCA_001019305.2_ASM101930v2_genomic 99.50842696629213 0.08025682182985554
GCA_001019395.2_ASM101939v2_genomic 99.50842696629213 0.40797217763509896
GCA_001019415.2_ASM101941v2_genomic 99.50842696629213 0.08025682182985554
GCA_001019435.2_ASM101943v2_genomic 99.50842696629213 0.08025682182985554
GCA_001019485.2_ASM101948v2_genomic 99.36797752808988 0.08025682182985554
GCA_001019495.2_ASM101949v2_genomic 99.50842696629213 0.08025682182985554
GCA_001019535.2_ASM101953v2_genomic 99.50842696629213 0.08025682182985554
GCA_001019575.2_ASM101957v2_genomic 99.50842696629213 0.08025682182985554
GCA_001021875.1_ASM102187v1_genomic 99.50842696629213 0.08025682182985554
GCA_001021895.1_ASM102189v1_genomic 99.36797752808988 0.08025682182985554
GCA_001027105.1_ASM102710v1_genomic 99.50842696629213 0.08025682182985554
GCA_001027045.1_ASM102704v1_genomic 99.22752808988764 0.08025682182985554
GCA_001045995.2_ASM104599v2_genomic 99.50842696629213 0.08025682182985554
GCA_001045795.2_ASM104579v2_genomic 99.50842696629213 0.6420545746388443
GCA_001046095.2_ASM104609v2_genomic 99.50842696629213 0.08025682182985554
GCA_001183705.3_ASM118370v3_genomic 99.50842696629213 0.6420545746388443
GCA_001183725.2_ASM118372v2_genomic 99.50842696629213 0.6716228774182649
GCA_001278745.1_ASM127874v1_genomic 99.28370786516854 0.48435695981526844
GCA_001281145.1_ASM128114v1_genomic 99.50842696629213 0.08025682182985554
GCA_001296985.1_ASM129698v1_genomic 99.50842696629213 0.08025682182985554
GCA_001298325.2_ASM129832v2_genomic 99.41479400749066 0.3477795612627073
GCA_001444345.1_ASM144434v1_genomic 99.48501872659175 0.08025682182985554
GCA_001307235.1_ASM130723v1_genomic 99.50842696629213 0.812072315620512
GCA_001456215.1_ASM145621v1_genomic 93.89044943820225 0.22070626003210272
GCA_001457495.1_NCTC13435_genomic 99.50842696629213 0.08025682182985554
GCA_001465635.1_ASM146563v1_genomic 99.13389513108613 0.08025682182985554
GCA_001465675.1_ASM146567v1_genomic 99.50842696629213 0.08025682182985554
GCA_001465755.1_ASM146575v1_genomic 99.50842696629213 0.26752273943285176
GCA_001515665.1_ASM151566v1_genomic 99.50842696629213 0.08025682182985554
GCA_001515685.1_ASM151568v1_genomic 99.50842696629213 0.08025682182985554
GCA_001515705.1_ASM151570v1_genomic 99.39606741573034 0.08025682182985554
GCA_001515745.1_ASM151574v1_genomic 99.50842696629213 0.11330374846567841
GCA_001515765.1_ASM151576v1_genomic 98.89555669050051 0.08025682182985554
GCA_001548415.1_ASM154841v1_genomic 99.50842696629213 0.6607811663991439
GCA_001548295.1_ASM154829v1_genomic 99.22752808988764 0.08025682182985554
GCA_001549655.1_ASM154965v1_genomic 99.50842696629213 0.08025682182985554
GCA_001549675.1_ASM154967v1_genomic 99.50842696629213 0.08025682182985554
GCA_001580495.1_ASM158049v1_genomic 99.50842696629213 0.2845469137603969
GCA_001558795.2_ASM155879v2_genomic 99.50842696629213 0.08025682182985554
GCA_001580515.1_ASM158051v1_genomic 98.94662921348315 2.534696394315468
GCA_001594205.1_ASM159420v1_genomic 99.50842696629213 0.13132934481249087
GCA_001611325.1_ASM161132v1_genomic 99.50842696629213 0.08025682182985554
GCA_001611345.1_ASM161134v1_genomic 99.50842696629213 0.08025682182985554
GCA_001611365.1_ASM161136v1_genomic 98.94662921348315 0.10272873194221509
GCA_001611385.1_ASM161138v1_genomic 98.94662921348315 0.10272873194221509
GCA_001611405.1_ASM161140v1_genomic 99.36797752808988 0.08025682182985554
GCA_001611425.1_ASM161142v1_genomic 99.36797752808988 0.08025682182985554
GCA_001618305.1_ASM161830v1_genomic 98.75936329588016 0.08025682182985554
GCA_001640905.1_ASM164090v1_genomic 99.36797752808988 0.109825124609276
GCA_001640885.1_ASM164088v1_genomic 99.39606741573034 0.08025682182985554
GCA_001640925.1_ASM164092v1_genomic 99.27434456928839 0.08025682182985554
GCA_001641025.1_ASM164102v1_genomic 99.50842696629213 0.08025682182985554
GCA_001641045.1_ASM164104v1_genomic 99.50842696629213 0.08025682182985554
GCA_001656045.1_ASM165604v1_genomic 99.41479400749066 0.11330374846567841
GCA_001656075.1_ASM165607v1_genomic 99.50842696629213 0.10834670947030497
GCA_001717645.3_ASM171764v3_genomic 99.50842696629213 1.2225789192081324
GCA_001717665.2_ASM171766v2_genomic 99.50842696629213 0.08025682182985554
GCA_001717685.3_ASM171768v3_genomic 99.50842696629213 0.6420545746388443
GCA_001717705.2_ASM171770v2_genomic 99.50842696629213 0.6716228774182649
GCA_001717725.2_ASM171772v2_genomic 99.50842696629213 0.6420545746388443
GCA_001717975.3_ASM171797v3_genomic 99.50842696629213 0.6420545746388443
GCA_001725965.1_ASM172596v1_genomic 99.50842696629213 0.08025682182985554
GCA_001735655.2_ASM173565v2_genomic 99.50842696629213 0.6716228774182649
GCA_001879545.1_ASM187954v1_genomic 99.50842696629213 0.08025682182985554
GCA_001880265.1_ASM188026v1_genomic 99.3923220973783 0.22070626003210272
GCA_001887075.1_ASM188707v1_genomic 99.50842696629213 0.08025682182985554
GCA_001900185.1_ASM190018v1_genomic 99.4947245820773 0.08025682182985554
GCA_001956755.1_ASM195675v1_genomic 99.39606741573034 0.25375318666792557
GCA_001956815.1_ASM195681v1_genomic 99.50842696629213 0.6420545746388443
GCA_001975005.1_ASM197500v1_genomic 99.50842696629213 0.08025682182985554
GCA_001975045.1_ASM197504v1_genomic 99.50842696629213 0.08025682182985554
GCA_001986135.1_ASM198613v1_genomic 99.50842696629213 0.08025682182985554
GCA_002000565.1_ASM200056v1_genomic 99.50842696629213 0.6420545746388443
GCA_002000585.1_ASM200058v1_genomic 99.50842696629213 0.6420545746388443
GCA_002000605.1_ASM200060v1_genomic 99.50842696629213 0.6420545746388443
GCA_002000625.1_ASM200062v1_genomic 99.50842696629213 0.6420545746388443
GCA_002000645.1_ASM200064v1_genomic 99.50842696629213 0.6420545746388443
GCA_002000665.1_ASM200066v1_genomic 99.50842696629213 0.6420545746388443
GCA_002000705.1_ASM200070v1_genomic 99.50842696629213 0.6420545746388443
GCA_002000685.1_ASM200068v1_genomic 99.50842696629213 0.6420545746388443
GCA_002000725.1_ASM200072v1_genomic 99.50842696629213 0.6420545746388443
GCA_002000745.1_ASM200074v1_genomic 99.50842696629213 0.6420545746388443
GCA_002000765.1_ASM200076v1_genomic 99.50842696629213 0.6420545746388443
GCA_002000785.1_ASM200078v1_genomic 99.50842696629213 0.6420545746388443
GCA_002000825.1_ASM200082v1_genomic 99.50842696629213 0.6420545746388443
GCA_002000805.1_ASM200080v1_genomic 99.50842696629213 0.6420545746388443
GCA_002000845.1_ASM200084v1_genomic 99.50842696629213 0.6420545746388443
GCA_002000865.1_ASM200086v1_genomic 99.50842696629213 0.6420545746388443
GCA_002025145.1_ASM202514v1_genomic 99.22752808988764 0.08025682182985554
GCA_002025125.1_ASM202512v1_genomic 99.50842696629213 0.08025682182985554
GCA_002085525.1_ASM208552v1_genomic 99.50842696629213 0.08025682182985554
GCA_002088995.1_ASM208899v1_genomic 99.50842696629213 0.6420545746388443
GCA_002089035.2_ASM208903v2_genomic 99.50842696629213 0.08025682182985554
GCA_002089055.1_ASM208905v1_genomic 99.41479400749066 1.4379347244515783
GCA_002089075.2_ASM208907v2_genomic 99.50842696629213 0.08025682182985554
GCA_002089095.2_ASM208909v2_genomic 99.50842696629213 0.08025682182985554
GCA_002089115.2_ASM208911v2_genomic 99.50842696629213 0.08025682182985554
